# X Y Z i
284234.50 5036262.40 -6.00 0.000680
284254.50 5036262.40 -6.00 0.001219
284274.50 5036262.40 -6.00 0.001213
284294.50 5036262.40 -6.00 0.001425
284314.50 5036262.40 -6.00 0.001861
284334.50 5036262.40 -6.00 0.001818
284214.50 5036282.40 -6.00 0.000828
284234.50 5036282.40 -6.00 0.000006
284254.50 5036282.40 -6.00 0.001330
284274.50 5036282.40 -6.00 0.001705
284294.50 5036282.40 -6.00 0.001751
284314.50 5036282.40 -6.00 0.002010
284334.50 5036282.40 -6.00 0.002098
284214.50 5036302.40 -6.00 0.001607
284234.50 5036302.40 -6.00 0.001673
284254.50 5036302.40 -6.00 0.001727
284274.50 5036302.40 -6.00 0.001841
284294.50 5036302.40 -6.00 0.001769
284314.50 5036302.40 -6.00 0.001795
284334.50 5036302.40 -6.00 0.001799
284214.50 5036322.40 -6.00 0.001629
284234.50 5036322.40 -6.00 0.001800
284254.50 5036322.40 -6.00 0.001798
284274.50 5036322.40 -6.00 0.001884
284294.50 5036322.40 -6.00 0.001815
284314.50 5036322.40 -6.00 0.001794
284334.50 5036322.40 -6.00 0.001784
284214.50 5036342.40 -6.00 0.001775
284234.50 5036342.40 -6.00 0.001838
284254.50 5036342.40 -6.00 0.001856
284274.50 5036342.40 -6.00 0.002042
284294.50 5036342.40 -6.00 0.001829
284314.50 5036342.40 -6.00 0.001793
284334.50 5036342.40 -6.00 0.001779
284214.50 5036142.40 -2.00 0.001359
284234.50 5036142.40 -2.00 0.001602
284254.50 5036142.40 -2.00 0.001772
284274.50 5036142.40 -2.00 0.001903
284294.50 5036142.40 -2.00 0.002197
284314.50 5036142.40 -2.00 0.002018
284334.50 5036142.40 -2.00 0.001909
284214.50 5036162.40 -2.00 0.001284
284234.50 5036162.40 -2.00 0.001719
284254.50 5036162.40 -2.00 0.001877
284274.50 5036162.40 -2.00 0.001945
284294.50 5036162.40 -2.00 0.002051
284314.50 5036162.40 -2.00 0.001971
284334.50 5036162.40 -2.00 0.001910
284214.50 5036182.40 -2.00 0.001886
284234.50 5036182.40 -2.00 0.002076
284254.50 5036182.40 -2.00 0.001916
284274.50 5036182.40 -2.00 0.001973
284294.50 5036182.40 -2.00 0.002007
284314.50 5036182.40 -2.00 0.001960
284334.50 5036182.40 -2.00 0.001945
284214.50 5036202.40 -2.00 0.001291
284234.50 5036202.40 -2.00 0.001183
284254.50 5036202.40 -2.00 0.001774
284274.50 5036202.40 -2.00 0.002444
284294.50 5036202.40 -2.00 0.002236
284314.50 5036202.40 -2.00 0.002011
284334.50 5036202.40 -2.00 0.001962
284214.50 5036222.40 -2.00 0.000349
284234.50 5036222.40 -2.00 0.000001
284254.50 5036222.40 -2.00 0.000524
284274.50 5036222.40 -2.00 0.002442
284294.50 5036222.40 -2.00 0.002624
284314.50 5036222.40 -2.00 0.001959
284334.50 5036222.40 -2.00 0.002090
284214.50 5036242.40 -2.00 0.000000
284234.50 5036242.40 -2.00 0.000044
284254.50 5036242.40 -2.00 0.000000
284274.50 5036242.40 -2.00 0.001645
284294.50 5036242.40 -2.00 0.001765
284314.50 5036242.40 -2.00 0.002170
284334.50 5036242.40 -2.00 0.001922
284214.50 5036262.40 -2.00 0.000000
284234.50 5036262.40 -2.00 0.000678
284254.50 5036262.40 -2.00 0.001218
284274.50 5036262.40 -2.00 0.001213
284294.50 5036262.40 -2.00 0.001425
284314.50 5036262.40 -2.00 0.001866
284334.50 5036262.40 -2.00 0.001821
284214.50 5036282.40 -2.00 0.000818
284234.50 5036282.40 -2.00 0.000003
284254.50 5036282.40 -2.00 0.001329
284274.50 5036282.40 -2.00 0.001705
284294.50 5036282.40 -2.00 0.001755
284314.50 5036282.40 -2.00 0.002036
284334.50 5036282.40 -2.00 0.002098
284214.50 5036302.40 -2.00 0.001607
284234.50 5036302.40 -2.00 0.001673
284254.50 5036302.40 -2.00 0.001727
284274.50 5036302.40 -2.00 0.001839
284294.50 5036302.40 -2.00 0.001770
284314.50 5036302.40 -2.00 0.001796
284334.50 5036302.40 -2.00 0.001799
284214.50 5036322.40 -2.00 0.001628
284234.50 5036322.40 -2.00 0.001801
284254.50 5036322.40 -2.00 0.001799
284274.50 5036322.40 -2.00 0.001885
284294.50 5036322.40 -2.00 0.001816
284314.50 5036322.40 -2.00 0.001793
284334.50 5036322.40 -2.00 0.001784
284214.50 5036342.40 -2.00 0.001775
284234.50 5036342.40 -2.00 0.001839
284254.50 5036342.40 -2.00 0.001857
284274.50 5036342.40 -2.00 0.002043
284294.50 5036342.40 -2.00 0.001829
284314.50 5036342.40 -2.00 0.001794
284334.50 5036342.40 -2.00 0.001779
