# X Y Z i
284334.50 5036242.40 -2.00 0.002231
284214.50 5036262.40 -2.00 0.001238
284234.50 5036262.40 -2.00 0.001252
284254.50 5036262.40 -2.00 0.001340
284274.50 5036262.40 -2.00 0.001480
284294.50 5036262.40 -2.00 0.000725
284314.50 5036262.40 -2.00 0.001955
284334.50 5036262.40 -2.00 0.002006
284214.50 5036282.40 -2.00 0.001310
284234.50 5036282.40 -2.00 0.001313
284254.50 5036282.40 -2.00 0.001326
284274.50 5036282.40 -2.00 0.001363
284294.50 5036282.40 -2.00 0.001456
284314.50 5036282.40 -2.00 0.001551
284334.50 5036282.40 -2.00 0.001657
284214.50 5036302.40 -2.00 0.001406
284234.50 5036302.40 -2.00 0.000917
284254.50 5036302.40 -2.00 0.001055
284274.50 5036302.40 -2.00 0.001606
284294.50 5036302.40 -2.00 0.001492
284314.50 5036302.40 -2.00 0.001530
284334.50 5036302.40 -2.00 0.001556
284214.50 5036322.40 -2.00 0.001391
284234.50 5036322.40 -2.00 0.001099
284254.50 5036322.40 -2.00 0.001146
284274.50 5036322.40 -2.00 0.001253
284294.50 5036322.40 -2.00 0.001561
284314.50 5036322.40 -2.00 0.001512
284334.50 5036322.40 -2.00 0.001509
284214.50 5036342.40 -2.00 0.001140
284234.50 5036342.40 -2.00 0.000955
284254.50 5036342.40 -2.00 0.000913
284274.50 5036342.40 -2.00 0.001183
284294.50 5036342.40 -2.00 0.001636
284314.50 5036342.40 -2.00 0.001515
284334.50 5036342.40 -2.00 0.001493
