# X Y Z i
284254.50 5036262.40 -18.00 0.001215
284274.50 5036262.40 -18.00 0.000108
284294.50 5036262.40 -18.00 0.001509
284314.50 5036262.40 -18.00 0.001743
284334.50 5036262.40 -18.00 0.001809
284214.50 5036282.40 -18.00 0.000887
284234.50 5036282.40 -18.00 0.000040
284254.50 5036282.40 -18.00 0.001273
284274.50 5036282.40 -18.00 0.001644
284294.50 5036282.40 -18.00 0.001771
284314.50 5036282.40 -18.00 0.002468
284334.50 5036282.40 -18.00 0.002439
284214.50 5036302.40 -18.00 0.001525
284234.50 5036302.40 -18.00 0.001582
284254.50 5036302.40 -18.00 0.001620
284274.50 5036302.40 -18.00 0.001811
284294.50 5036302.40 -18.00 0.001772
284314.50 5036302.40 -18.00 0.001802
284334.50 5036302.40 -18.00 0.001818
284214.50 5036322.40 -18.00 0.001577
284234.50 5036322.40 -18.00 0.001886
284254.50 5036322.40 -18.00 0.001869
284274.50 5036322.40 -18.00 0.001832
284294.50 5036322.40 -18.00 0.001804
284314.50 5036322.40 -18.00 0.001795
284334.50 5036322.40 -18.00 0.001789
284214.50 5036342.40 -18.00 0.001849
284234.50 5036342.40 -18.00 0.001946
284254.50 5036342.40 -18.00 0.001975
284274.50 5036342.40 -18.00 0.001869
284294.50 5036342.40 -18.00 0.001814
284314.50 5036342.40 -18.00 0.001790
284334.50 5036342.40 -18.00 0.001779
284214.50 5036142.40 -14.00 0.000700
284234.50 5036142.40 -14.00 0.001429
284254.50 5036142.40 -14.00 0.001733
284274.50 5036142.40 -14.00 0.001968
284294.50 5036142.40 -14.00 0.001366
284314.50 5036142.40 -14.00 0.000010
284334.50 5036142.40 -14.00 0.001385
284214.50 5036162.40 -14.00 0.000766
284234.50 5036162.40 -14.00 0.001908
284254.50 5036162.40 -14.00 0.002132
284274.50 5036162.40 -14.00 0.002405
284294.50 5036162.40 -14.00 0.003003
284314.50 5036162.40 -14.00 0.002795
284334.50 5036162.40 -14.00 0.002034
284214.50 5036182.40 -14.00 0.001556
284234.50 5036182.40 -14.00 0.002471
284254.50 5036182.40 -14.00 0.001887
284274.50 5036182.40 -14.00 0.001922
284294.50 5036182.40 -14.00 0.002027
284314.50 5036182.40 -14.00 0.002149
284334.50 5036182.40 -14.00 0.002145
284214.50 5036202.40 -14.00 0.001328
284234.50 5036202.40 -14.00 0.001227
284254.50 5036202.40 -14.00 0.001274
284274.50 5036202.40 -14.00 0.002165
284294.50 5036202.40 -14.00 0.002034
284314.50 5036202.40 -14.00 0.001908
284334.50 5036202.40 -14.00 0.002058
284214.50 5036222.40 -14.00 0.000482
